municode,cand.id,uf,muni,name,party,yob,votes,elected,coal.votes,total.votes,raw.vote.margin,vote.margin.coal.votes,vote.margin.electorate,tie,approved,ran.2004,elec.year,time.since.app,pre.applied,post.applied,post.approved,pre.approved,uf_mg,uf_sp,uf_BA,occ_agricultor,occ_bureaucrat,occ_business,edu_primary,party_pmdb,party_pfl,party_psdb,party_pt,pending_yes,gini_2000,pt_pres_1998,income_2000,psdb_2000,latitude,longitude,hdi_2000,pop_2000,pt_pref_2000
16519.0,258927.0,RN,CEARA MIRIM,CLECIO ANTONIO FERREIRA DOS SANTOS JUNIOR,PSB,1979.0,656.0,0.0,6414.0,30549.0,-328.0,-0.05113813532896788,-0.010736848996693835,0.0,no,-2147483648,2004.0,771.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.578000009059906,0.1305549414105682,101.5530014038086,0.29701103102637627,-5.634444236755371,35.42555618286133,0.6460000276565552,62550.44921875,0.0
17795.0,261470.0,RN,PARNAMIRIM,ANTONIO JERONIMO FREIRE,PFL,1951.0,680.0,0.0,11476.0,42938.0,-537.0,-0.04679330777274312,-0.012506404583352742,0.0,pending,0,2000.0,460.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5950000286102295,0.1739394701542589,263.00799560546875,0.0,-5.915555477142334,35.262779235839844,0.7599999904632568,124942.578125,0.0
16810.0,255288.0,RN,GOIANINHA,SYLVIO ROBERTO FAGUNDES DE SOUZA LIMA,PSB,1957.0,221.0,0.0,2364.0,12440.0,-96.0,-0.04060913705583756,-0.0077170418006430866,0.0,no,-2147483648,2004.0,460.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6370000243186951,0.11827500883704489,106.16200256347656,0.0,-6.2647223472595215,35.212501525878906,0.6510000228881836,17696.775390625,0.0
16896.0,256542.0,RN,IELMO MARINHO,JOSÉ XAVIER DE ASSIS,PFL,1961.0,12.0,0.0,1205.0,7571.0,-200.0,-0.16597510373443983,-0.02641658961828028,0.0,no,-2147483648,2004.0,812.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6159999966621399,0.07595139110968979,66.60900115966797,0.0,-5.824166774749756,35.55277633666992,0.5899999737739563,10269.7607421875,0.0
17418.0,264832.0,RN,MACAIBA,JOSÉ DE ALCANTARA RAMOS NETO,PT,1968.0,32.0,0.0,5220.0,23464.0,-420.0,-0.08045977011494253,-0.017899761336515514,0.0,yes,0,2000.0,1181.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5680000185966492,0.14223526695907396,115.74600219726562,0.0,-5.858333110809326,35.35388946533203,0.6650000214576721,54994.171875,0.0
17418.0,265689.0,RN,MACAIBA,LINDOARTE ALVES DE LIMA,PDT,1979.0,56.0,0.0,5220.0,23464.0,-396.0,-0.07586206896551724,-0.016876917831571768,0.0,pending,0,2000.0,1181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5680000185966492,0.14223526695907396,115.74600219726562,0.0,-5.858333110809326,35.35388946533203,0.6650000214576721,54994.171875,0.0
17590.0,265048.0,RN,MOSSORO,JOSÉ MARLE DE QUEIROZ LUCENA,PDT,1962.0,263.0,0.0,7973.0,95035.0,-1245.0,-0.15615201304402357,-0.013100436681222707,0.0,no,0,2000.0,1342.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5870000123977661,0.22427541660423847,179.58999633789062,0.0,-5.1875,37.34416580200195,0.7350000143051147,214274.15625,0.0
17612.0,261402.0,RN,NATAL,ANTONIO EDILSON DA COSTA,PDT,1942.0,191.0,0.0,16626.0,277272.0,-2896.0,-0.17418501142788403,-0.010444617559652616,0.0,no,0,2000.0,1181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6399999856948853,0.23705705531348883,339.9230041503906,0.08544248121245633,-5.795000076293945,35.20944595336914,0.7879999876022339,713759.875,0.0
17612.0,261681.0,RN,NATAL,ARY GOMES NASCIMENTO,PSB,1950.0,3409.0,0.0,168492.0,277272.0,-2404.0,-0.014267739714645206,-0.008670186675899479,0.0,no,0,2000.0,1181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6399999856948853,0.23705705531348883,339.9230041503906,0.08544248121245633,-5.795000076293945,35.20944595336914,0.7879999876022339,713759.875,0.0
18090.0,267947.0,RN,RAFAEL FERNANDES,VERIDIANO LAURENTINO DA COSTA,PP,1962.0,67.0,0.0,1485.0,2677.0,-79.0,-0.0531986531986532,-0.029510646245797533,0.0,no,0,2000.0,1981.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5419999957084656,0.10025706940874037,80.68699645996094,0.0,-6.1947221755981445,38.225833892822266,0.6520000100135803,4255.60302734375,0.0
18392.0,265777.0,RN,SAO JOAO DO SABUGI,LUIZ ANTONIO DE MEDEIROS NETO,PMDB,1964.0,212.0,1.0,2236.0,3825.0,30.0,0.013416815742397137,0.00784313725490196,0.0,pending,0,2000.0,573.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5230000019073486,0.2,117.8239974975586,0.0,-6.7183332443237305,37.20055389404297,0.7250000238418579,5709.5419921875,0.0
19038.0,190524.0,PB,AGUIAR,JOSÉ PEDRO,PRP,1952.0,194.0,1.0,844.0,3268.0,21.0,0.024881516587677725,0.006425948592411261,0.0,no,0,2000.0,1981.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5299999713897705,0.26352984935837825,60.380001068115234,0.504841997961264,-7.091944217681885,38.170555114746094,0.5600000023841858,5649.42041015625,0.0
19151.0,189706.0,PB,ARACAGI,JOSE ROBERTO TAVARES PONTES,PST,1969.0,99.0,0.0,1061.0,7739.0,-134.0,-0.12629594721960416,-0.017314898565706165,0.0,yes,1,2000.0,1981.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5849999785423279,0.15608547537937442,97.8010025024414,0.0,-6.784444332122803,38.086666107177734,0.628000020980835,5905.93896484375,0.0
19453.0,185524.0,PB,BOM JESUS,CICERO ALEXANDRE FURTADO,PSL,1966.0,29.0,0.0,1179.0,1747.0,-38.0,-0.032230703986429174,-0.021751574127074985,0.0,no,-2147483648,2004.0,573.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5550000071525574,0.15687561535936986,116.2959976196289,0.0,-7.259444236755371,36.2400016784668,0.6880000233650208,4993.09375,0.0
19615.0,186900.0,PB,CAAPORA,EDINALDO JOSÉ DA SILVA,PTB,1960.0,35.0,0.0,1283.0,9531.0,-143.0,-0.11145752143413874,-0.015003672227468262,0.0,no,0,2000.0,771.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5440000295639038,0.0682517151644192,102.56700134277344,0.0,-6.348610877990723,37.49833297729492,0.6349999904632568,11892.0400390625,0.0
19810.0,186929.0,PB,CAMPINA GRANDE,EDJANIO BARBOSA ARAÚJO,PPS,1960.0,1.0,0.0,11348.0,158866.0,-1514.0,-0.1334155798378569,-0.009530044188183753,0.0,no,0,2000.0,1181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5059999823570251,0.14807530205113795,73.49700164794922,0.0,-7.102499961853027,35.32638931274414,0.5479999780654907,5165.4423828125,0.0
19810.0,182053.0,PB,CAMPINA GRANDE,JOSE MARINALDO CARDOSO,PV,1962.0,2983.0,0.0,68610.0,182937.0,-199.0,-0.00290045182917942,-0.0010878061846428006,0.0,no,-2147483648,2004.0,1181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5059999823570251,0.14807530205113795,73.49700164794922,0.0,-7.102499961853027,35.32638931274414,0.5479999780654907,5165.4423828125,0.0
19836.0,187970.0,PB,CARRAPATEIRA,FRANCISCO PERGENTINO MENDES,PSDB,1968.0,18.0,0.0,585.0,1257.0,-58.0,-0.09914529914529914,-0.046141607000795545,0.0,pending,0,2000.0,573.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5099999904632568,0.0780767534186149,83.44000244140625,0.0,-7.726666450500488,36.49222183227539,0.6230000257492065,3407.88916015625,0.0
19933.0,185994.0,PB,CONDE,ARIEL CARNEIRO DA SILVA FILHO,PMDB,1961.0,208.0,1.0,2417.0,7659.0,46.0,0.019031857674803476,0.006006006006006006,0.0,yes,0,2000.0,557.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.531000018119812,0.12683042040623524,80.43699645996094,0.0,-6.909722328186035,37.600833892822266,0.6029999852180481,6508.15625,0.0
19704.0,187055.0,PB,COXIXOLA,BRAZ REINALDO DE MELO,PSDB,1972.0,55.0,1.0,389.0,1083.0,1.0,0.002570694087403599,0.0009233610341643582,0.0,pending,-2147483648,2004.0,812.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5609999895095825,0.16541166735622673,84.52999877929688,0.0,-7.014444351196289,37.94583511352539,0.5950000286102295,15160.6474609375,0.0
20230.0,187153.0,PB,FAGUNDES,VANDERLEI DO NASCIMENTO PEIXOTO,PMDB,1972.0,118.0,0.0,3906.0,6621.0,-201.0,-0.05145929339477726,-0.03035795197100136,0.0,no,-2147483648,2004.0,771.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.574999988079071,0.10045473336089293,60.571998596191406,0.0,-7.1077775955200195,37.71555709838867,0.5600000023841858,3067.200439453125,0.0
20753.0,184050.0,PB,MAE D AGUA,MIGUEL SEBASTIÃO DE OLIVEIRA,PP,1950.0,170.0,1.0,1815.0,2358.0,24.0,0.013223140495867768,0.010178117048346057,0.0,no,-2147483648,2004.0,573.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5490000247955322,0.12239133845912444,80.052001953125,0.0,-6.900277614593506,34.86888885498047,0.6039999723434448,9774.759765625,0.0
19488.0,189894.0,PB,MATO GROSSO,JOSICLEIDE ALVES DE LIMA,PFL,1968.0,103.0,1.0,922.0,1364.0,35.0,0.03796095444685466,0.025659824046920823,0.0,no,0,2000.0,1981.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5419999957084656,0.08385826771653543,68.10399627685547,0.1880204996796925,-7.125,35.766666412353516,0.5759999752044678,4094.27685546875,0.0
20958.0,189099.0,PB,MONTEIRO,PAULO SÉRGIO FERREIRA DE LIMA,PSB,1974.0,423.0,0.0,3208.0,16439.0,-211.0,-0.06577306733167082,-0.01283533061621753,0.0,pending,-2147483648,2004.0,771.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5830000042915344,0.22388698630136986,76.51000213623047,0.0,-7.215000152587891,38.586387634277344,0.6110000014305115,4120.32958984375,0.0
20958.0,189068.0,PB,MONTEIRO,VALDENÍCIO HERCULANO DA SILVA,PT,1980.0,23.0,0.0,3648.0,16439.0,-697.0,-0.19106359649122806,-0.04239917269906929,0.0,no,-2147483648,2004.0,771.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5830000042915344,0.22388698630136986,76.51000213623047,0.0,-7.215000152587891,38.586387634277344,0.6110000014305115,4120.32958984375,0.0
19720.0,193144.0,PB,PARARI,OSVALDO AIRES DE QUEIROZ FILHO,PFL,1964.0,49.0,0.0,802.0,1022.0,-2.0,-0.0024937655860349127,-0.0019569471624266144,0.0,no,1,2000.0,1981.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5299999713897705,0.09600808489135927,97.94200134277344,0.0,-7.62333345413208,37.149444580078125,0.6330000162124634,2828.71826171875,0.0
21172.0,188163.0,PB,PATOS,GENIVAL LEITE BEZERRA JÚNIOR,PT,1970.0,346.0,0.0,5205.0,40398.0,-444.0,-0.08530259365994236,-0.01099064310114362,0.0,no,0,2000.0,812.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5289999842643738,0.07873436350257543,92.83399963378906,0.44631117604090575,-7.137499809265137,37.04944610595703,0.628000020980835,1983.0087890625,0.0
21237.0,183297.0,PB,PEDRA LAVRADA,EMANUEL CUNHA,PFL,1962.0,308.0,1.0,2081.0,4370.0,92.0,0.044209514656415184,0.021052631578947368,0.0,no,-2147483648,2004.0,460.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.550000011920929,0.1115218730745533,63.82500076293945,0.0,-7.42722225189209,38.067501068115234,0.6150000095367432,3699.478759765625,0.0
21555.0,192029.0,PB,REMIGIO,MARENILSON BATISTA DA SILVA,PT,1966.0,270.0,1.0,1989.0,6821.0,29.0,0.014580191050779286,0.004251576015247031,0.0,no,1,2000.0,1981.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.578000009059906,0.18575824927338005,92.31400299072266,0.0,-7.820833206176758,38.15277862548828,0.6119999885559082,14944.2099609375,0.0
19542.0,189728.0,PB,SAO JOSE DO BREJO CRUZ,JOSE SARAIVA,PMDB,1970.0,28.0,0.0,507.0,1053.0,-21.0,-0.04142011834319527,-0.019943019943019943,0.0,yes,0,2000.0,1181.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.4950000047683716,0.13577981651376148,71.73500061035156,0.45164192532613584,-7.162499904632568,37.30888748168945,0.5619999766349792,2843.748779296875,0.0
22055.0,183894.0,PB,SAO SEBASTIAO DO UMBUZEIRO,ANA MARIA RODRIGUES ALVES,PMDB,1960.0,113.0,1.0,1145.0,1865.0,8.0,0.0069868995633187774,0.004289544235924933,0.0,no,-2147483648,2004.0,573.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5180000066757202,0.1369774919614148,87.27300262451172,0.0,-8.152222633361816,37.010276794433594,0.5740000009536743,2899.8623046875,0.0
22055.0,188481.0,PB,SAO SEBASTIAO DO UMBUZEIRO,Gerson de Oliveira Brito,PTB,1925.0,38.0,0.0,628.0,1534.0,-38.0,-0.06050955414012739,-0.024771838331160364,0.0,no,0,2000.0,573.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5180000066757202,0.1369774919614148,87.27300262451172,0.0,-8.152222633361816,37.010276794433594,0.5740000009536743,2899.8623046875,0.0
22055.0,183911.0,PB,SAO SEBASTIAO DO UMBUZEIRO,JOSE AFONSO MONTEIRO,PMDB,1953.0,81.0,0.0,1145.0,1865.0,-32.0,-0.02794759825327511,-0.017158176943699734,0.0,pending,-2147483648,2004.0,812.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5180000066757202,0.1369774919614148,87.27300262451172,0.0,-8.152222633361816,37.010276794433594,0.5740000009536743,2899.8623046875,0.0
19186.0,193823.0,PB,SERTAOZINHO,ROSINALDO PEREIRA NUNES,PMDB,1969.0,44.0,0.0,1341.0,1868.0,-40.0,-0.02982848620432513,-0.021413276231263382,0.0,pending,0,2000.0,573.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5230000019073486,0.2148664343786295,83.3280029296875,0.0,-6.751389026641846,35.442222595214844,0.6110000014305115,3450.976318359375,0.0
22250.0,186914.0,PB,SOUSA,EDIVALDO PORDEUS SILVA,PDT,1959.0,369.0,0.0,14432.0,27601.0,-285.0,-0.01974778270509978,-0.01032571283649143,0.0,no,0,2000.0,1181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5699999928474426,0.1529971597986945,144.2469940185547,0.0,-6.759166717529297,38.22805404663086,0.6579999923706055,62761.875,0.0
26310.0,191077.0,PE,ABREU E LIMA,GENESIO GOUVEIA DE LIMA,PSDC,1948.0,158.0,0.0,7120.0,53848.0,-793.0,-0.11137640449438202,-0.014726637943841926,0.0,pending,-2147483648,2004.0,1181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4819999933242798,0.24136206095687282,129.60299682617188,0.0,-7.9116668701171875,34.90277862548828,0.7300000190734863,89219.359375,0.0
26310.0,191086.0,PE,ABREU E LIMA,MANOEL CARLOS DE HOLANDA,PSDC,1961.0,645.0,0.0,7120.0,53848.0,-306.0,-0.04297752808988764,-0.005682662308720844,0.0,no,-2147483648,2004.0,1181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4819999933242798,0.24136206095687282,129.60299682617188,0.0,-7.9116668701171875,34.90277862548828,0.7300000190734863,89219.359375,0.0
26310.0,191082.0,PE,ABREU E LIMA,ELIAS CLEMENTINO DA SILVA FILHO,PSDC,1964.0,299.0,0.0,7120.0,53848.0,-652.0,-0.09157303370786517,-0.012108156291784281,0.0,no,-2147483648,2004.0,1181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4819999933242798,0.24136206095687282,129.60299682617188,0.0,-7.9116668701171875,34.90277862548828,0.7300000190734863,89219.359375,0.0
23132.0,197499.0,PE,ALIANCA,EDILENE RODRIGUES DOS PASSOS,PMDB,1968.0,287.0,0.0,7151.0,16658.0,-258.0,-0.03607887008809957,-0.015488053787969745,0.0,no,0,2000.0,1181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5419999957084656,0.18655877725331535,74.76699829101562,0.0,-7.603333473205566,35.2308349609375,0.578000009059906,37264.33203125,0.0
23132.0,200969.0,PE,ALIANCA,JALDEMAR VIEIRA DOS SANTOS,PL,1958.0,76.0,0.0,3653.0,18295.0,-654.0,-0.17903093347933205,-0.03574747198688166,0.0,yes,-2147483648,2004.0,1181.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5419999957084656,0.18655877725331535,74.76699829101562,0.0,-7.603333473205566,35.2308349609375,0.578000009059906,37264.33203125,0.0
23230.0,198142.0,PE,ARCOVERDE,ESPEDITO CARVALHO DE OLIVEIRA,PTB,1966.0,459.0,0.0,10109.0,26992.0,-320.0,-0.03165496092590761,-0.011855364552459988,0.0,no,0,2000.0,1181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6140000224113464,0.1572772882709732,170.86300659179688,0.0,-8.418889045715332,37.053890228271484,0.7080000042915344,61724.77734375,0.0
23310.0,202396.0,PE,BELEM DE SAO FRANCISCO,HÉLIO ROBERTO DOS SANTOS,PFL,1965.0,373.0,1.0,4380.0,10640.0,26.0,0.005936073059360731,0.002443609022556391,0.0,pending,-2147483648,2004.0,771.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.628000020980835,0.19579916558768523,114.20999908447266,0.0,-8.753889083862305,38.9658317565918,0.6690000295639038,20248.93359375,0.0
23370.0,200237.0,PE,BEZERROS,JOAQUIM ALVES DOS SANTOS,PFL,1949.0,326.0,0.0,4268.0,24897.0,-163.0,-0.038191190253045924,-0.006546973530947504,0.0,pending,0,2000.0,1181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5600000023841858,0.08321599160661532,116.25599670410156,0.0,-8.233333587646484,35.79694366455078,0.6190000176429749,57487.2109375,0.0
23370.0,198443.0,PE,BEZERROS,JOSÉ EDMILSON DE LIMA,PSL,1962.0,2069.0,1.0,10890.0,29607.0,1262.0,0.11588613406795226,0.04262505488566893,0.0,no,-2147483648,2004.0,1181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.08321599160661532,116.25599670410156,0.0,-8.233333587646484,35.79694366455078,0.6190000176429749,57487.2109375,0.0
23370.0,198500.0,PE,BEZERROS,EUGÊNIO SEVERINO BARBOZA,PT,1964.0,233.0,0.0,6612.0,29607.0,-690.0,-0.10435571687840291,-0.023305299422433885,0.0,no,-2147483648,2004.0,1181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5600000023841858,0.08321599160661532,116.25599670410156,0.0,-8.233333587646484,35.79694366455078,0.6190000176429749,57487.2109375,0.0
23370.0,199431.0,PE,BEZERROS,HELIO SERGIO SABINO DA SILVA,PSB,1972.0,140.0,0.0,7964.0,24897.0,-385.0,-0.04834254143646409,-0.015463710487207294,0.0,no,0,2000.0,1181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.08321599160661532,116.25599670410156,0.0,-8.233333587646484,35.79694366455078,0.6190000176429749,57487.2109375,0.0
26298.0,203635.0,PE,CAMARAGIBE,LUIZ DAVI E SILVA MEIRA,PSDC,1967.0,1634.0,1.0,6019.0,58726.0,484.0,0.08041202857617545,0.008241664680039505,0.0,yes,0,2000.0,1181.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5759999752044678,0.2239344304681137,173.4409942626953,0.0,-8.021666526794434,34.981109619140625,0.746999979019165,128962.703125,1.0
23698.0,198666.0,PE,CAMOCIM DE SAO FELIX,EDINALDO SEVERINO DA SILVA,PPS,1958.0,139.0,0.0,4993.0,8788.0,-180.0,-0.036050470658922494,-0.020482476103777878,0.0,pending,-2147483648,2004.0,1181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5730000138282776,0.09411251635412124,114.54000091552734,0.0,-8.358611106872559,35.76194381713867,0.6259999871253967,15145.6171875,0.0
24031.0,197260.0,PE,ESCADA,CARLOS ANTONIO DA SILVA,PL,1963.0,115.0,0.0,5512.0,31480.0,-415.0,-0.07529027576197388,-0.01318297331639136,0.0,no,-2147483648,2004.0,771.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5410000085830688,0.2239258904328382,95.45899963378906,0.0,-8.359167098999023,35.223609924316406,0.6449999809265137,57457.15234375,0.0
24031.0,197535.0,PE,ESCADA,CIDINEZ CUSTODIO DA SILVA,PV,1965.0,149.0,0.0,4475.0,31480.0,-795.0,-0.1776536312849162,-0.025254129606099112,0.0,no,-2147483648,2004.0,771.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5410000085830688,0.2239258904328382,95.45899963378906,0.0,-8.359167098999023,35.223609924316406,0.6449999809265137,57457.15234375,0.0
24376.0,202857.0,PE,IGUARACI,Jailton dos Santos Gomes,PT,1969.0,50.0,0.0,2696.0,5309.0,-214.0,-0.07937685459940653,-0.04030890939913355,0.0,no,0,2000.0,1981.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6029999852180481,0.13342503438789546,83.10199737548828,0.29370471014492755,-7.835277557373047,37.51527786254883,0.6039999723434448,11509.2666015625,0.0
24457.0,191943.0,PE,IPUBI,JOSE NELSON DA SILVA,PSDB,1944.0,81.0,0.0,5517.0,11429.0,-418.0,-0.0757658147543955,-0.03657362848893166,0.0,pending,-2147483648,2004.0,460.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6769999861717224,0.04578717690500168,85.3010025024414,0.39371980676328505,-7.651944637298584,40.148887634277344,0.6000000238418579,23088.673828125,0.0
24597.0,201056.0,PE,JATAUBA,JOSE ROMERIO CHAVES,PDT,1971.0,488.0,1.0,1806.0,6900.0,228.0,0.12624584717607973,0.03304347826086956,0.0,yes,0,2000.0,1981.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.597000002861023,0.10927878092057197,72.7490005493164,0.0,-7.989999771118164,36.49638748168945,0.5830000042915344,14682.681640625,0.0
24830.0,195907.0,PE,MARAIAL,ANTÔNIO FRANCISCO DA SILVA,PDT,1959.0,236.0,1.0,2123.0,6606.0,42.0,0.019783325482807347,0.006357856494096276,0.0,pending,-2147483648,2004.0,1342.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5419999957084656,0.07996285596368138,60.56700134277344,0.0,-8.782500267028809,35.80888748168945,0.5640000104904175,14045.3935546875,0.0
24899.0,197734.0,PE,NAZARE DA MATA,EDUARDO FABIO DE ANDRADE,PSL,1973.0,120.0,0.0,2512.0,15880.0,-511.0,-0.2034235668789809,-0.03217884130982368,0.0,no,0,2000.0,1181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5830000042915344,0.14446280991735538,118.36599731445312,0.0,-7.741666793823242,35.227779388427734,0.703000009059906,29313.2578125,0.0
24910.0,190072.0,PE,OLINDA,EDMILSON FERNANDES DA SILVA,PTN,1963.0,1592.0,0.0,18775.0,206679.0,-2046.0,-0.10897470039946738,-0.009899409228804088,0.0,no,-2147483648,2004.0,1181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.609000027179718,0.2515538496773837,257.4100036621094,0.0,-8.008889198303223,34.85527801513672,0.7919999957084656,368647.25,0.0
